FlowCell Text Data File: 230207_sample4.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 17:17:51
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
504286.952, 101241.143, 66.10, -0.272404, , 
504142.881, 101281.905, 66.14, -0.270855, , 
504111.167, 101282.619, 66.18, -0.270697, , 
504036.333, 101255.429, 66.22, -0.270967, , 
504526.452, 101328.000, 66.27, -0.271542, , 
504133.952, 101323.071, 66.31, -0.269900, , 
504249.905, 101344.667, 66.35, -0.269938, , 
504166.190, 101337.429, 66.39, -0.269725, , 
504350.167, 101420.000, 66.44, -0.268713, , 
504521.452, 101378.619, 66.48, -0.270396, , 
504317.524, 101291.190, 66.52, -0.271428, , 
504299.976, 101295.452, 66.56, -0.271255, , 
504206.857, 101275.976, 66.60, -0.271272, , 
504460.190, 101333.595, 66.64, -0.271122, , 
504254.929, 101272.643, 66.69, -0.271561, , 
504280.714, 101311.833, 66.73, -0.270805, , 
504402.833, 101339.881, 66.77, -0.270727, , 
504054.119, 101247.643, 66.81, -0.271220, , 
504087.333, 101238.810, 66.86, -0.271564, , 
504168.643, 101267.643, 66.90, -0.271287, , 
504403.333, 101296.738, 66.94, -0.271687, , 
504758.071, 101378.452, 66.98, -0.271455, , 
504894.976, 101399.667, 67.02, -0.271594, , 
504721.190, 101361.048, 67.07, -0.271677, , 
504520.381, 101305.357, 67.11, -0.272018, , 
504616.000, 101351.286, 67.15, -0.271425, , 
504716.190, 101320.476, 67.19, -0.272555, , 
504618.857, 101293.190, 67.24, -0.272728, , 
504350.976, 101228.524, 67.28, -0.272970, , 
504604.095, 101265.095, 67.32, -0.273286, , 
504555.690, 101249.238, 67.36, -0.273423, , 
504769.548, 101247.429, 67.41, -0.274416, , 
504846.619, 101281.452, 67.45, -0.274004, , 
504599.405, 101239.690, 67.49, -0.273830, , 
504897.262, 101245.333, 67.53, -0.275032, , 
504785.738, 101234.095, 67.58, -0.274785, , 
504849.714, 101247.452, 67.62, -0.274773, , 
504955.500, 101271.262, 67.66, -0.274716, , 
505204.881, 101279.690, 67.70, -0.275639, , 
505363.810, 101354.095, 67.74, -0.274695, , 
505140.143, 101293.214, 67.79, -0.275051, , 
505168.905, 101272.452, 67.83, -0.275640, , 
505330.619, 101290.738, 67.87, -0.275954, , 
505088.214, 101223.405, 67.91, -0.276371, , 
504918.357, 101236.738, 67.95, -0.275317, , 
505043.405, 101279.381, 68.00, -0.274927, , 
505149.357, 101264.738, 68.04, -0.275724, , 
504924.857, 101164.071, 68.08, -0.276962, , 
504823.405, 101169.881, 68.12, -0.276381, , 
504947.500, 101194.976, 68.16, -0.276376, , 
505253.190, 101248.048, 68.21, -0.276558, , 
505149.952, 101209.548, 68.25, -0.276954, , 
505077.833, 101173.190, 68.29, -0.277441, , 
505388.690, 101234.595, 68.34, -0.277460, , 
505635.905, 101277.667, 68.38, -0.277604, , 
505187.238, 101191.500, 68.42, -0.277521, , 
505148.500, 101187.976, 68.46, -0.277427, , 
505134.929, 101183.595, 68.50, -0.277464, , 
505325.310, 101164.024, 68.55, -0.278747, , 
505984.905, 101220.071, 68.59, -0.280437, , 
506170.643, 101237.262, 68.63, -0.280880, , 
506168.786, 101229.262, 68.67, -0.281050, , 
506157.833, 101202.357, 68.71, -0.281599, , 
506028.595, 101205.310, 68.76, -0.280959, , 
506387.810, 101361.595, 68.80, -0.279084, , 
506004.357, 101235.929, 68.84, -0.280171, , 
506256.500, 101281.738, 68.88, -0.280274, , 
506347.500, 101231.500, 68.92, -0.281795, , 
506487.095, 101211.810, 68.97, -0.282853, , 
506489.952, 101223.762, 69.01, -0.282600, , 
506511.619, 101197.119, 69.05, -0.283288, , 
506595.810, 101218.857, 69.10, -0.283179, , 
506949.238, 101308.714, 69.14, -0.282752, , 
506658.976, 101242.786, 69.18, -0.282928, , 
506579.595, 101255.690, 69.22, -0.282288, , 
506706.833, 101222.548, 69.26, -0.283590, , 
506660.810, 101247.833, 69.31, -0.282824, , 
506915.714, 101260.429, 69.35, -0.283676, , 
506877.929, 101197.929, 69.39, -0.284897, , 
507041.595, 101232.500, 69.43, -0.284855, , 
506954.071, 101211.214, 69.48, -0.284940, , 
507410.738, 101388.214, 69.52, -0.283034, , 
507637.619, 101383.905, 69.56, -0.284136, , 
507411.071, 101328.238, 69.60, -0.284367, , 
507573.952, 101048.333, 69.64, -0.291314, , 
507768.000, 101019.500, 69.69, -0.292817, , 
507634.286, 101011.286, 69.73, -0.292407, , 
507729.167, 100997.786, 69.77, -0.293129, , 
507842.762, 101049.048, 69.81, -0.292490, , 
508166.143, 101278.071, 69.85, -0.288828, , 
508331.429, 101326.452, 69.90, -0.288485, , 
508410.381, 101349.810, 69.94, -0.288316, , 
508530.310, 101353.881, 69.98, -0.288756, , 
508718.571, 101368.119, 70.02, -0.289273, , 
508788.190, 101361.786, 70.07, -0.289722, , 
508677.381, 101321.905, 70.11, -0.290117, , 
508758.810, 101327.071, 70.15, -0.290362, , 
508715.762, 101297.190, 70.19, -0.290836, , 
508761.548, 101330.929, 70.23, -0.290289, , 
508776.643, 101286.214, 70.28, -0.291349, , 
508954.571, 101283.810, 70.32, -0.292189, , 
509148.000, 101355.167, 70.36, -0.291459, , 
509247.571, 101355.643, 70.40, -0.291889, , 
509173.786, 101320.095, 70.45, -0.292352, , 
509041.619, 101277.048, 70.49, -0.292724, 9, 1.120
509073.310, 101340.667, 70.53, -0.291451, , 
509173.286, 101271.286, 70.57, -0.293434, , 
509199.381, 101272.714, 70.61, -0.293518, , 
509394.429, 101314.262, 70.66, -0.293457, , 
509353.571, 101236.762, 70.70, -0.294998, , 
509485.643, 101249.286, 70.74, -0.295304, , 
509826.643, 101308.500, 70.78, -0.295493, , 
510194.738, 101387.381, 70.82, -0.295366, , 
510153.976, 101291.833, 70.87, -0.297308, , 
510212.881, 101315.952, 70.91, -0.297032, , 
510342.571, 101313.452, 70.95, -0.297660, , 
510609.881, 101326.476, 70.99, -0.298549, , 
510478.524, 101266.881, 71.04, -0.299294, , 
510445.381, 101244.000, 71.08, -0.299656, , 
510452.619, 101232.167, 71.12, -0.299951, , 
510555.119, 101245.976, 71.16, -0.300096, , 
510810.857, 101287.262, 71.20, -0.300306, , 
510458.690, 101192.024, 71.25, -0.300871, , 
510555.595, 101202.214, 71.29, -0.301071, , 
510693.643, 101223.024, 71.33, -0.301217, , 
510926.690, 101239.048, 71.38, -0.301887, , 
510837.286, 101211.857, 71.42, -0.302098, , 
511477.619, 101318.595, 71.46, -0.302545, , 
511345.643, 101280.119, 71.50, -0.302819, , 
511754.548, 101316.381, 71.54, -0.303812, , 
511855.952, 101363.905, 71.58, -0.303203, , 
511471.643, 101247.143, 71.63, -0.304106, , 
511405.738, 101230.190, 71.67, -0.304193, , 
511573.024, 101313.833, 71.71, -0.303071, , 
511744.381, 101308.952, 71.76, -0.303933, , 
511695.476, 101257.571, 71.80, -0.304859, , 
511426.619, 101189.262, 71.84, -0.305195, , 
511436.571, 101193.881, 71.88, -0.305136, , 
511774.881, 101227.024, 71.92, -0.305887, , 
511663.071, 101176.619, 71.97, -0.306517, , 
512156.238, 101176.619, 72.01, -0.308685, , 
512136.762, 101176.619, 72.05, -0.308599, , 
512149.357, 101176.619, 72.09, -0.308654, , 
512267.262, 101176.619, 72.14, -0.309172, , 
512215.810, 101176.619, 72.18, -0.308946, , 
512429.619, 101176.619, 72.22, -0.309886, , 
512831.333, 101176.619, 72.27, -0.311649, , 
512850.738, 101176.619, 72.31, -0.311734, , 
512981.619, 101176.619, 72.35, -0.312308, , 
512998.405, 101176.619, 72.39, -0.312382, , 
513059.310, 101176.619, 72.44, -0.312649, , 
513191.310, 101187.214, 72.48, -0.312993, , 
513022.690, 101140.048, 72.52, -0.313302, , 
513168.810, 101136.333, 72.56, -0.314026, , 
513292.262, 101135.405, 72.60, -0.314588, , 
513119.095, 101105.976, 72.65, -0.314483, , 
513264.143, 101112.976, 72.69, -0.314964, , 
513457.429, 101140.000, 72.73, -0.315210, , 
513498.048, 101119.929, 72.77, -0.315834, , 
513689.429, 101148.238, 72.82, -0.316043, , 
513946.452, 101184.786, 72.86, -0.316356, , 
514186.262, 101176.143, 72.90, -0.317598, , 
514577.643, 101228.381, 72.94, -0.318148, , 
514772.119, 101267.000, 72.98, -0.318140, , 
514503.238, 101202.048, 73.03, -0.318408, , 
514698.476, 101220.810, 73.07, -0.318845, , 
514923.095, 101254.071, 73.11, -0.319088, , 
514869.810, 101218.667, 73.15, -0.319642, , 
515001.238, 101257.024, 73.19, -0.319363, , 
515075.000, 101230.238, 73.24, -0.320281, , 
515138.452, 101225.810, 73.28, -0.320657, , 
515358.690, 101259.381, 73.32, -0.320872, , 
515297.333, 101206.000, 73.36, -0.321791, , 
515588.452, 101272.476, 73.40, -0.321585, , 
515701.095, 101289.357, 73.45, -0.321701, , 
515669.524, 101273.000, 73.49, -0.321927, , 
515863.714, 101266.048, 73.53, -0.322929, , 
516253.738, 101329.286, 73.58, -0.323224, , 
516381.571, 101346.333, 73.62, -0.323403, , 
516145.048, 101289.548, 73.66, -0.323633, , 
516379.571, 101334.286, 73.70, -0.323662, , 
516283.667, 101241.857, 73.74, -0.325297, , 
516556.095, 101246.857, 73.79, -0.326373, , 
516656.000, 101250.571, 73.83, -0.326726, , 
517017.667, 101333.000, 73.87, -0.326470, , 
517041.786, 101275.262, 73.91, -0.327857, , 
517099.595, 101285.571, 73.96, -0.327880, , 
517110.429, 101279.095, 74.00, -0.328071, , 
517061.190, 101255.714, 74.04, -0.328376, , 
517350.619, 101277.429, 74.08, -0.329153, , 
517847.452, 101314.881, 74.12, -0.330481, , 
517680.571, 101337.214, 74.17, -0.329260, , 
517445.286, 101279.524, 74.21, -0.329518, , 
517701.810, 101335.952, 74.25, -0.329380, , 
517853.952, 101287.762, 74.29, -0.331112, , 
517916.500, 101240.810, 74.33, -0.332427, , 
517912.071, 101236.214, 74.38, -0.332510, , 
517807.048, 101196.905, 74.42, -0.332927, , 
517717.024, 101190.952, 74.46, -0.332668, , 
517717.048, 101184.476, 74.50, -0.332813, , 
518057.405, 101255.048, 74.55, -0.332723, , 
518637.929, 101345.381, 74.59, -0.333236, , 
518708.048, 101369.881, 74.63, -0.332996, , 
518870.095, 101328.905, 74.67, -0.334609, , 
518653.667, 101286.857, 74.72, -0.334604, , 
518503.500, 101238.357, 74.76, -0.335031, , 
518653.167, 101245.190, 74.80, -0.335528, , 
518967.333, 101312.429, 74.84, -0.335397, , 
518816.143, 101315.286, 74.88, -0.334678, , 
518979.714, 101310.762, 74.93, -0.335488, , 
519251.595, 101335.405, 74.97, -0.336119, , 
519505.310, 101347.119, 75.01, -0.336958, , 
519635.714, 101340.238, 75.05, -0.337676, , 
519590.048, 101333.952, 75.09, -0.337618, , 
519665.524, 101331.452, 75.14, -0.338000, , 
519746.714, 101338.738, 75.18, -0.338190, , 
519747.762, 101325.262, 75.22, -0.338494, , 
520095.595, 101385.762, 75.26, -0.338656, , 
519999.119, 101334.024, 75.30, -0.339387, , 
519839.619, 101275.476, 75.35, -0.339997, , 
519809.238, 101251.000, 75.39, -0.340410, , 
519989.905, 101252.429, 75.43, -0.341160, , 
520121.762, 101248.357, 75.47, -0.341821, , 
520093.381, 101221.548, 75.52, -0.342294, , 
520417.571, 101275.238, 75.56, -0.342503, , 
520477.405, 101259.310, 75.60, -0.343116, , 
520760.048, 101277.452, 75.64, -0.343934, , 
520871.310, 101321.024, 75.69, -0.343447, , 
520868.000, 101357.571, 75.73, -0.342621, , 
520967.071, 101331.190, 75.77, -0.343635, , 
521054.405, 101317.357, 75.81, -0.344320, , 
521116.357, 101324.357, 75.86, -0.344432, , 
521379.262, 101350.786, 75.90, -0.344980, 10, 0.777
521338.762, 101298.500, 75.94, -0.345966, , 
521472.190, 101333.381, 75.98, -0.345767, , 
521327.381, 101285.333, 76.02, -0.346210, , 
521472.310, 101328.762, 76.07, -0.345870, , 
521502.476, 101302.429, 76.11, -0.346586, , 
521585.643, 101265.238, 76.15, -0.347771, , 
521726.452, 101302.048, 76.19, -0.347560, , 
521540.524, 101288.857, 76.23, -0.347051, , 
521382.119, 101228.619, 76.28, -0.347706, , 
521370.929, 101217.143, 76.32, -0.347913, , 
521412.524, 101197.048, 76.36, -0.348540, , 
521623.071, 101216.405, 76.40, -0.349018, , 
521755.786, 101192.857, 76.45, -0.350114, , 
521706.310, 101193.071, 76.49, -0.349896, , 
521999.929, 101306.500, 76.53, -0.348641, , 
522259.905, 101355.905, 76.57, -0.348664, , 
521952.976, 101244.143, 76.61, -0.349824, , 
522207.929, 101318.833, 76.66, -0.349263, , 
521904.048, 101289.429, 76.70, -0.348607, , 
521994.238, 101316.452, 76.74, -0.348395, , 
521943.119, 101256.476, 76.78, -0.349507, , 
522349.881, 101288.738, 76.82, -0.350544, , 
522234.310, 101257.000, 76.87, -0.350751, , 
521941.833, 101060.238, 76.91, -0.353867, , 
522152.429, 101243.476, 76.95, -0.350699, , 
522088.690, 101221.595, 77.00, -0.350910, , 
522321.405, 101272.690, 77.04, -0.350777, , 
522239.619, 101195.881, 77.08, -0.352133, , 
522354.833, 101186.595, 77.12, -0.352835, , 
522910.310, 101314.667, 77.16, -0.352381, , 
522905.095, 101301.571, 77.21, -0.352649, , 
522616.452, 101234.524, 77.25, -0.352897, , 
522629.571, 101163.714, 77.29, -0.354528, , 
522677.738, 101192.429, 77.33, -0.354096, , 
522776.786, 101060.405, 77.38, -0.357461, , 
522842.333, 100999.286, 77.42, -0.359104, , 
522776.786, 101060.405, 79.51, -0.357461, A, 0.299
