FlowCell Text Data File: 230207_sample2.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 16:59:59
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
518802.476, 102664.952, 43.63, -0.304837, , 
518414.786, 102683.905, 43.67, -0.302740, , 
518120.714, 102717.238, 43.71, -0.300732, , 
517692.238, 102671.333, 43.75, -0.299876, , 
517232.667, 102697.238, 43.79, -0.297310, , 
517037.214, 102695.524, 43.84, -0.296497, , 
516709.405, 102669.810, 43.88, -0.295633, , 
516315.071, 102603.571, 43.92, -0.295367, , 
516376.762, 102713.095, 43.96, -0.293235, , 
515942.381, 102648.024, 44.01, -0.292768, , 
516189.429, 102701.738, 44.05, -0.292668, , 
515985.595, 102665.548, 44.09, -0.292572, , 
515772.952, 102663.976, 44.13, -0.291679, , 
515712.619, 102623.595, 44.17, -0.292301, , 
516203.000, 102721.476, 44.21, -0.292294, , 
516116.881, 102644.429, 44.26, -0.293608, , 
516370.048, 102706.000, 44.30, -0.293362, , 
516457.310, 102727.595, 44.34, -0.293269, , 
516919.619, 102758.357, 44.38, -0.294609, , 
517165.714, 102734.571, 44.43, -0.296201, , 
517489.333, 102684.619, 44.47, -0.298703, , 
517503.690, 102639.357, 44.51, -0.299758, , 
517804.857, 102668.119, 44.55, -0.300436, , 
518394.357, 102692.333, 44.59, -0.302466, , 
518588.857, 102657.381, 44.64, -0.304076, , 
519216.952, 102685.262, 44.68, -0.306189, , 
519695.405, 102675.762, 44.72, -0.308470, , 
519763.881, 102627.381, 44.76, -0.309827, , 
520381.714, 102698.643, 44.80, -0.310939, , 
520706.310, 102700.524, 44.85, -0.312301, , 
521168.262, 102720.000, 44.89, -0.313870, , 
521526.857, 102724.500, 44.93, -0.315319, , 
521610.310, 102682.048, 44.98, -0.316609, , 
522326.738, 102718.810, 45.02, -0.318893, , 
522696.333, 102779.167, 45.06, -0.319163, , 
522826.857, 102772.214, 45.10, -0.319877, , 
523280.429, 102827.595, 45.14, -0.320616, , 
523098.524, 102755.500, 45.19, -0.321412, , 
523241.214, 102725.833, 45.23, -0.322675, , 
523730.952, 102753.000, 45.27, -0.324186, , 
524452.048, 102848.500, 45.31, -0.325191, , 
524478.333, 102799.286, 45.36, -0.326381, , 
524841.500, 102836.095, 45.40, -0.327133, , 
525161.810, 102868.548, 45.44, -0.327796, , 
525125.952, 102795.238, 45.48, -0.329247, , 
524826.310, 102691.881, 45.52, -0.330226, , 
524675.119, 102629.810, 45.57, -0.330939, , 
525034.095, 102709.810, 45.61, -0.330724, , 
525445.476, 102772.119, 45.65, -0.331122, , 
525312.405, 102659.762, 45.69, -0.333014, , 
525570.143, 102696.310, 45.73, -0.333317, , 
525671.571, 102627.548, 45.78, -0.335258, , 
526168.381, 102747.333, 45.82, -0.334759, , 
526167.643, 102707.929, 45.86, -0.335619, , 
526072.833, 102669.929, 45.90, -0.336046, , 
526232.690, 102634.952, 45.95, -0.337497, , 
526486.643, 102677.381, 45.99, -0.337652, , 
526536.667, 102604.476, 46.03, -0.339465, , 
526663.548, 102637.381, 46.07, -0.339285, , 
526743.524, 102608.762, 46.12, -0.340255, , 
526834.524, 102576.405, 46.16, -0.341353, , 
527107.548, 102631.238, 46.20, -0.341316, , 
527784.476, 102717.690, 46.24, -0.342310, , 
528053.095, 102740.262, 46.28, -0.342960, , 
528301.738, 102598.048, 46.33, -0.347137, , 
527891.952, 102672.167, 46.37, -0.343766, , 
527925.476, 102663.667, 46.41, -0.344095, , 
528171.167, 102637.238, 46.45, -0.345721, , 
528271.905, 102676.762, 46.50, -0.345284, , 
528414.405, 102646.190, 46.54, -0.346561, , 
528604.000, 102620.119, 46.58, -0.347940, , 
528616.524, 102616.286, 46.62, -0.348078, , 
528785.976, 102653.881, 46.66, -0.347974, , 
528810.286, 102642.500, 46.71, -0.348327, , 
528980.738, 102604.976, 46.75, -0.349876, , 
529364.000, 102659.119, 46.79, -0.350318, , 
529752.595, 102749.714, 46.83, -0.349985, , 
529638.024, 102686.786, 46.87, -0.350877, , 
529891.548, 102739.881, 46.92, -0.350790, , 
529821.238, 102655.500, 46.96, -0.352341, , 
529893.429, 102637.000, 47.00, -0.353053, 6, 1.120
530025.000, 102697.190, 47.04, -0.352292, , 
530021.500, 102669.095, 47.08, -0.352893, , 
530357.476, 102677.214, 47.13, -0.354141, , 
530195.429, 102654.238, 47.17, -0.353957, , 
530220.286, 102647.476, 47.21, -0.354211, , 
530461.167, 102678.381, 47.26, -0.354556, , 
530525.286, 102685.952, 47.30, -0.354662, , 
530501.476, 102657.929, 47.34, -0.355175, , 
530623.690, 102665.262, 47.38, -0.355532, , 
530928.024, 102722.667, 47.43, -0.355565, , 
530818.476, 102731.357, 47.47, -0.354910, , 
530904.405, 102733.024, 47.51, -0.355238, , 
530889.857, 102736.833, 47.55, -0.355093, , 
530944.524, 102751.405, 47.59, -0.355005, , 
530565.857, 102718.405, 47.64, -0.354123, , 
530556.071, 102749.214, 47.68, -0.353406, , 
530602.524, 102813.952, 47.72, -0.352186, , 
530412.905, 102723.833, 47.76, -0.353355, , 
530262.262, 102745.643, 47.80, -0.352238, , 
529799.857, 102706.524, 47.85, -0.351132, , 
529755.095, 102764.929, 47.89, -0.349662, , 
529222.000, 102739.262, 47.93, -0.347958, , 
528262.310, 102677.071, 47.97, -0.345236, , 
527854.452, 102703.714, 48.02, -0.342914, , 
527260.548, 102710.833, 48.06, -0.340225, , 
526784.190, 102716.952, 48.10, -0.338057, , 
525996.167, 102671.214, 48.14, -0.335690, , 
524994.095, 102664.262, 48.18, -0.331551, , 
523979.857, 102667.452, 48.23, -0.327129, , 
523037.595, 102607.810, 48.27, -0.324387, , 
521944.714, 102618.667, 48.31, -0.319441, , 
521078.810, 102626.095, 48.35, -0.315542, , 
519994.595, 102622.786, 48.39, -0.310927, , 
519115.810, 102668.286, 48.44, -0.306123, , 
518213.119, 102664.643, 48.48, -0.302286, , 
516720.310, 102664.643, 48.52, -0.295794, , 
515735.071, 102664.643, 48.56, -0.291499, , 
514745.262, 102664.643, 48.61, -0.287176, , 
513629.238, 102664.643, 48.65, -0.282291, , 
512700.500, 102664.643, 48.69, -0.278218, , 
511320.333, 102664.643, 48.73, -0.272152, , 
510241.976, 102664.643, 48.78, -0.267401, , 
509407.929, 102664.643, 48.82, -0.263719, , 
508335.357, 102664.643, 48.86, -0.258976, , 
507551.190, 102664.643, 48.90, -0.255502, , 
506872.143, 102664.643, 48.95, -0.252489, , 
506223.643, 102578.857, 48.99, -0.251489, , 
505193.762, 102490.000, 49.03, -0.248856, , 
504657.095, 102539.333, 49.07, -0.245381, , 
504073.905, 102540.024, 49.12, -0.242764, , 
503699.905, 102563.476, 49.16, -0.240579, , 
503189.833, 102549.119, 49.20, -0.238614, , 
502935.976, 102589.738, 49.24, -0.236587, , 
502607.048, 102619.357, 49.28, -0.234465, , 
502127.762, 102545.905, 49.32, -0.233930, , 
502133.976, 102544.190, 49.37, -0.233995, , 
502088.619, 102587.357, 49.41, -0.232845, , 
502258.167, 102597.929, 49.45, -0.233373, , 
502460.286, 102656.452, 49.50, -0.232995, , 
502584.857, 102636.310, 49.54, -0.233994, , 
503097.786, 102654.190, 49.58, -0.235898, , 
503648.119, 102694.405, 49.62, -0.237477, , 
504108.500, 102680.214, 49.66, -0.239844, , 
504244.429, 102619.714, 49.71, -0.241777, , 
504685.762, 102604.333, 49.75, -0.244083, , 
505230.881, 102603.214, 49.79, -0.246537, , 
506101.048, 102671.786, 49.83, -0.248906, , 
506679.881, 102628.119, 49.87, -0.252436, , 
507340.190, 102622.333, 49.92, -0.255494, , 
508109.524, 102689.810, 49.96, -0.257424, , 
508642.381, 102680.167, 50.00, -0.259995, , 
509368.310, 102669.048, 50.04, -0.263448, , 
509824.476, 102621.690, 50.09, -0.266501, , 
510276.167, 102616.595, 50.13, -0.268605, , 
511545.286, 102726.881, 50.17, -0.271778, , 
511756.524, 102653.095, 50.21, -0.274324, , 
512502.310, 102690.190, 50.25, -0.276788, , 
513020.476, 102627.810, 50.30, -0.280430, , 
513478.238, 102585.476, 50.34, -0.283366, , 
513651.333, 102566.905, 50.38, -0.284531, , 
514360.595, 102580.286, 50.42, -0.287343, , 
514945.119, 102669.786, 50.47, -0.287937, , 
515151.095, 102651.690, 50.51, -0.289233, , 
515375.143, 102639.143, 50.55, -0.290487, , 
515630.833, 102607.571, 50.59, -0.292295, , 
515937.524, 102636.381, 50.63, -0.293002, , 
516000.905, 102593.381, 50.68, -0.294221, , 
515533.405, 102581.405, 50.72, -0.292444, , 
515540.095, 102650.119, 50.76, -0.290966, , 
516194.119, 102631.000, 50.80, -0.294239, , 
516928.976, 102665.929, 50.84, -0.296674, , 
517176.048, 102586.667, 50.89, -0.299488, , 
517505.000, 102518.167, 50.93, -0.302422, , 
518150.357, 102608.786, 50.97, -0.303238, , 
518600.571, 102566.952, 51.01, -0.306110, , 
519034.548, 102508.286, 51.06, -0.309281, , 
519657.524, 102530.976, 51.10, -0.311482, , 
520078.071, 102514.381, 51.14, -0.313667, , 
520917.024, 102587.690, 51.18, -0.315685, , 
521387.857, 102576.524, 51.22, -0.317963, , 
521893.405, 102567.357, 51.27, -0.320345, , 
522352.643, 102558.095, 51.31, -0.322528, , 
522953.548, 102569.095, 51.35, -0.324874, , 
523445.929, 102624.833, 51.40, -0.325769, , 
523820.071, 102661.143, 51.44, -0.326581, , 
524018.024, 102592.452, 51.48, -0.328938, , 
524089.929, 102599.024, 51.52, -0.329102, , 
524667.690, 102634.714, 51.56, -0.330799, , 
524915.976, 102652.524, 51.61, -0.331474, , 
525145.262, 102595.024, 51.65, -0.333717, , 
525344.738, 102590.405, 51.69, -0.334673, , 
525321.405, 102583.095, 51.73, -0.334734, , 
525387.310, 102575.238, 51.77, -0.335188, , 
525323.190, 102529.857, 51.82, -0.335909, , 
525505.738, 102585.786, 51.86, -0.335464, , 
525429.405, 102579.571, 51.90, -0.335274, , 
525189.667, 102509.024, 51.94, -0.335795, , 
525517.619, 102587.381, 51.99, -0.335480, , 
525327.500, 102614.952, 52.03, -0.334061, , 
524694.857, 102548.571, 52.07, -0.332805, , 
524366.476, 102545.738, 52.11, -0.331459, , 
524292.238, 102619.024, 52.15, -0.329532, , 
523332.452, 102483.405, 52.20, -0.328385, , 
522762.167, 102536.095, 52.24, -0.324775, , 
521978.214, 102511.524, 52.28, -0.321937, , 
521297.929, 102575.119, 52.32, -0.317606, , 
520371.738, 102625.643, 52.36, -0.312496, , 
519366.595, 102620.810, 52.41, -0.308251, , 
518187.857, 102584.286, 52.45, -0.303939, , 
517111.310, 102601.381, 52.49, -0.298883, , 
515834.143, 102602.738, 52.53, -0.293289, , 
514306.476, 102604.071, 52.58, -0.286585, , 
512978.024, 102608.500, 52.62, -0.280667, , 
511736.619, 102648.381, 52.66, -0.274340, , 
510268.500, 102655.143, 52.70, -0.267726, , 
508945.214, 102653.476, 52.75, -0.261919, , 
507555.381, 102648.024, 52.79, -0.255885, , 
506070.357, 102667.500, 52.83, -0.248864, , 
504696.119, 102700.881, 52.87, -0.242013, , 
503265.500, 102518.595, 52.91, -0.239622, , 
501620.905, 102432.548, 52.96, -0.234146, , 
500403.405, 102558.952, 53.00, -0.225902, , 
499123.190, 102519.024, 53.04, -0.221013, , 
498374.000, 102628.214, 53.08, -0.215237, , 
497481.929, 102631.452, 53.12, -0.211134, , 
496281.024, 102590.452, 53.17, -0.206595, , 
495303.357, 102569.786, 53.21, -0.202610, , 
494750.762, 102633.071, 53.25, -0.198710, , 
493800.452, 102608.143, 53.29, -0.194930, , 
493599.405, 102658.857, 53.34, -0.192902, , 
493227.119, 102632.738, 53.38, -0.191776, , 
492865.833, 102615.667, 53.42, -0.190502, , 
492773.762, 102622.976, 53.46, -0.189921, , 
492702.381, 102589.929, 53.51, -0.190320, , 
492937.476, 102590.524, 53.55, -0.191380, , 
493298.119, 102631.857, 53.59, -0.192119, , 
493599.714, 102594.357, 53.63, -0.194317, , 
494434.929, 102660.595, 53.67, -0.196670, , 
494568.286, 102574.119, 53.72, -0.199173, , 
495299.190, 102563.810, 53.76, -0.202723, , 
496066.000, 102561.071, 53.80, -0.206264, , 
496887.452, 102600.357, 53.84, -0.209126, , 
497960.881, 102641.310, 53.89, -0.213084, , 
498773.476, 102671.881, 53.93, -0.216083, , 
499221.214, 102582.310, 53.97, -0.220066, , 
500023.071, 102558.310, 54.01, -0.224205, , 
501252.190, 102632.500, 54.05, -0.228103, , 
502240.286, 102635.738, 54.10, -0.232463, , 
503733.524, 102701.643, 54.14, -0.237700, , 
505050.310, 102800.595, 54.18, -0.241408, , 
505703.643, 102742.024, 54.22, -0.245599, , 
506488.976, 102764.071, 54.27, -0.248609, , 
507043.548, 102669.143, 54.31, -0.253151, , 
507777.738, 102679.857, 54.35, -0.256173, , 
508634.357, 102718.667, 54.39, -0.259115, , 
509551.690, 102753.429, 54.43, -0.262409, , 
509983.429, 102689.714, 54.48, -0.265711, , 
510658.476, 102679.119, 54.52, -0.268920, , 
511367.071, 102676.786, 54.56, -0.272092, , 
512011.024, 102676.619, 54.60, -0.274927, , 
512381.500, 102641.024, 54.64, -0.277335, , 
512978.071, 102648.905, 54.69, -0.279781, , 
513406.738, 102619.071, 54.73, -0.282315, , 
513891.048, 102604.119, 54.77, -0.284765, , 
514380.429, 102587.905, 54.81, -0.287263, 7, 1.114
515088.167, 102652.000, 54.86, -0.288952, , 
515694.190, 102666.381, 54.90, -0.291282, , 
515980.952, 102644.214, 54.94, -0.293019, , 
516506.000, 102697.857, 54.98, -0.294132, , 
516701.929, 102652.714, 55.02, -0.295975, , 
517126.095, 102615.952, 55.07, -0.298628, , 
517302.452, 102626.381, 55.11, -0.299167, , 
517575.143, 102640.857, 55.15, -0.300035, , 
517766.786, 102617.595, 55.20, -0.301379, , 
518048.548, 102679.214, 55.24, -0.301252, , 
518155.595, 102666.000, 55.28, -0.302007, , 
518112.786, 102685.143, 55.32, -0.301401, , 
517807.690, 102627.286, 55.36, -0.301344, , 
517518.381, 102673.571, 55.41, -0.299071, , 
517592.167, 102743.071, 55.45, -0.297869, , 
517131.690, 102710.071, 55.49, -0.296589, , 
516350.095, 102659.952, 55.53, -0.294284, , 
515875.381, 102726.643, 55.57, -0.290752, , 
514921.452, 102686.857, 55.62, -0.287459, , 
514017.381, 102624.357, 55.66, -0.284874, , 
513224.048, 102640.286, 55.70, -0.281049, , 
511950.238, 102612.262, 55.74, -0.276071, , 
510792.071, 102581.952, 55.78, -0.271639, , 
509839.190, 102611.262, 55.83, -0.266794, , 
508639.405, 102618.857, 55.87, -0.261326, , 
507041.929, 102567.429, 55.91, -0.255375, , 
505810.857, 102605.786, 55.96, -0.249063, , 
504521.857, 102557.833, 56.00, -0.244372, , 
503567.357, 102601.333, 56.04, -0.239156, , 
502450.548, 102688.881, 56.08, -0.232240, , 
501012.667, 102638.690, 56.12, -0.226891, , 
499565.476, 102618.048, 56.17, -0.220834, , 
498235.476, 102566.405, 56.21, -0.215967, , 
497390.595, 102579.833, 56.25, -0.211853, , 
496246.833, 102590.643, 56.29, -0.206435, , 
495266.881, 102590.643, 56.34, -0.201987, , 
494491.929, 102590.643, 56.38, -0.198463, , 
493880.238, 102590.643, 56.42, -0.195677, , 
492575.738, 102590.643, 56.46, -0.189725, , 
491808.762, 102590.643, 56.51, -0.186219, , 
491180.381, 102590.643, 56.55, -0.183341, , 
490803.024, 102590.643, 56.59, -0.181612, , 
490784.833, 102590.643, 56.63, -0.181528, , 
490689.952, 102590.643, 56.67, -0.181093, , 
490880.024, 102590.643, 56.72, -0.181965, , 
490795.476, 102590.643, 56.76, -0.181577, , 
491253.452, 102513.905, 56.80, -0.185360, , 
491525.262, 102480.024, 56.84, -0.187349, , 
492420.595, 102566.333, 56.88, -0.189550, , 
492973.381, 102561.143, 56.93, -0.192189, , 
493529.310, 102546.667, 56.97, -0.195043, , 
494537.071, 102556.095, 57.01, -0.199426, , 
495608.357, 102592.048, 57.05, -0.203507, , 
496286.000, 102595.524, 57.09, -0.206506, , 
497069.667, 102584.333, 57.14, -0.210302, , 
497779.571, 102541.619, 57.18, -0.214451, , 
498437.333, 102548.452, 57.22, -0.217273, , 
499472.810, 102553.476, 57.26, -0.221833, , 
500548.000, 102583.452, 57.31, -0.226014, , 
501528.405, 102613.095, 57.35, -0.229768, , 
502437.167, 102621.690, 57.39, -0.233653, , 
503245.524, 102614.714, 57.43, -0.237424, , 
503896.452, 102553.595, 57.48, -0.241674, , 
504939.310, 102607.143, 57.52, -0.245152, , 
505910.429, 102663.476, 57.56, -0.248241, , 
506471.643, 102626.500, 57.60, -0.251546, , 
507200.357, 102667.119, 57.65, -0.253891, , 
507874.381, 102630.286, 57.69, -0.257688, , 
508508.833, 102642.548, 57.73, -0.260228, , 
508915.452, 102594.071, 57.77, -0.263090, , 
509482.667, 102619.286, 57.81, -0.265044, , 
509842.571, 102574.595, 57.86, -0.267613, , 
510161.643, 102554.595, 57.90, -0.269460, , 
510736.190, 102613.833, 57.94, -0.270694, , 
510967.024, 102608.810, 57.98, -0.271821, , 
511263.000, 102607.881, 58.02, -0.273144, , 
511400.643, 102646.786, 58.07, -0.272897, , 
511150.190, 102594.357, 58.11, -0.272944, , 
510941.024, 102565.738, 58.15, -0.272651, , 
510605.429, 102554.333, 58.19, -0.271423, , 
510386.762, 102577.738, 58.24, -0.269945, , 
510055.810, 102556.095, 58.28, -0.268960, , 
509771.286, 102560.405, 58.32, -0.267610, , 
508910.881, 102531.833, 58.36, -0.264436, , 
508601.595, 102555.429, 58.40, -0.262550, , 
507986.929, 102661.595, 58.45, -0.257500, , 
507097.357, 102635.429, 58.49, -0.254129, , 
506267.357, 102580.786, 58.53, -0.251641, , 
505411.786, 102619.000, 58.57, -0.246997, , 
504414.333, 102592.667, 58.62, -0.243128, , 
503305.357, 102534.357, 58.66, -0.239455, , 
502421.429, 102546.786, 58.70, -0.235226, , 
501509.929, 102573.667, 58.74, -0.230550, , 
500436.333, 102544.762, 58.78, -0.226361, , 
499589.262, 102552.952, 58.83, -0.222369, , 
498939.667, 102576.357, 58.87, -0.218928, , 
497846.333, 102519.095, 58.91, -0.215247, , 
497181.024, 102572.690, 58.95, -0.211062, , 
496073.905, 102522.429, 59.00, -0.207148, , 
495603.357, 102572.786, 59.04, -0.203907, , 
495302.143, 102600.167, 59.08, -0.201938, , 
494610.881, 102552.571, 59.12, -0.199840, , 
494132.548, 102533.071, 59.17, -0.198090, , 
494077.548, 102570.786, 59.21, -0.197012, , 
494286.810, 102693.881, 59.25, -0.195266, , 
493890.548, 102611.024, 59.29, -0.195277, , 
493792.548, 102593.024, 59.33, -0.195226, , 
493769.548, 102553.429, 59.38, -0.195989, , 
493714.238, 102541.357, 59.42, -0.196002, , 
493859.214, 102497.048, 59.46, -0.197636, , 
494306.524, 102521.452, 59.50, -0.199137, , 
494811.238, 102542.095, 59.54, -0.200981, , 
495550.357, 102586.738, 59.59, -0.203360, , 
495644.119, 102527.048, 59.63, -0.205096, , 
496092.714, 102520.833, 59.67, -0.207268, , 
496753.500, 102521.000, 59.71, -0.210260, , 
497730.548, 102610.595, 59.76, -0.212716, , 
498588.214, 102632.143, 59.80, -0.216118, , 
499274.405, 102618.500, 59.84, -0.219512, , 
499980.262, 102630.619, 59.88, -0.222426, , 
500540.738, 102571.548, 59.92, -0.226243, , 
501342.167, 102664.976, 59.97, -0.227794, , 
501911.452, 102590.119, 60.01, -0.231990, , 
502648.643, 102513.667, 60.05, -0.236971, , 
503255.810, 102529.690, 60.09, -0.239336, , 
504029.405, 102576.690, 60.13, -0.241761, , 
504440.024, 102556.310, 60.18, -0.244041, , 
504874.929, 102559.595, 60.22, -0.245908, , 
505535.762, 102620.738, 60.26, -0.247510, , 
505626.905, 102549.714, 60.30, -0.249474, , 
506188.143, 102616.905, 60.35, -0.250497, , 
506299.262, 102598.952, 60.39, -0.251384, , 
506288.143, 102551.071, 60.43, -0.252385, , 
506217.333, 102557.881, 60.47, -0.251921, , 
506467.357, 102596.524, 60.51, -0.252185, , 
506132.310, 102558.000, 60.56, -0.251541, , 
505904.214, 102534.357, 60.60, -0.251045, , 
505700.167, 102545.857, 60.64, -0.249885, , 
505690.500, 102631.214, 60.68, -0.247969, , 
505251.310, 102608.881, 60.73, -0.246504, , 
504589.595, 102566.048, 60.77, -0.244494, , 
504029.976, 102568.714, 60.81, -0.241938, , 
503684.048, 102537.833, 60.85, -0.241071, , 
503152.310, 102549.595, 60.90, -0.238436, , 
502557.857, 102583.548, 60.94, -0.235031, , 
501880.238, 102585.119, 60.98, -0.231960, , 
501413.095, 102615.881, 61.02, -0.229189, , 
500986.452, 102607.929, 61.07, -0.227448, , 
500693.381, 102641.643, 61.11, -0.225392, , 
499975.571, 102642.500, 61.15, -0.222144, , 
499520.833, 102675.357, 61.19, -0.219376, , 
499106.310, 102667.190, 61.23, -0.217687, , 
498515.024, 102612.357, 61.28, -0.216222, , 
497903.738, 102565.071, 61.32, -0.214498, , 
497357.571, 102570.024, 61.36, -0.211919, , 
497001.905, 102522.857, 61.40, -0.211344, , 
496904.810, 102544.976, 61.45, -0.210419, , 
496967.690, 102593.048, 61.49, -0.209649, , 
496903.714, 102608.571, 61.53, -0.209019, , 
496920.762, 102544.690, 61.57, -0.210498, , 
496744.976, 102511.167, 61.62, -0.210437, , 
497014.619, 102544.905, 61.66, -0.210918, , 
497285.071, 102636.429, 61.70, -0.210135, , 
497174.833, 102582.952, 61.74, -0.210809, , 
497538.952, 102569.762, 61.78, -0.212746, , 
498067.810, 102605.905, 61.82, -0.214343, , 
498148.381, 102553.548, 61.87, -0.215856, , 
498421.429, 102510.571, 61.91, -0.218033, , 
499053.310, 102570.310, 61.95, -0.219573, , 
499435.905, 102571.524, 61.99, -0.221271, , 
499793.905, 102549.476, 62.04, -0.223367, , 
500071.548, 102558.333, 62.08, -0.224422, , 
500542.310, 102563.952, 62.12, -0.226417, , 
500889.048, 102537.286, 62.16, -0.228560, , 
501277.595, 102545.500, 62.20, -0.230125, , 
501598.119, 102554.500, 62.25, -0.231366, , 
501947.143, 102565.643, 62.29, -0.232687, , 
502628.881, 102636.452, 62.33, -0.234188, , 
503279.000, 102693.214, 62.37, -0.235853, , 
503233.238, 102640.548, 62.41, -0.236803, , 
503062.000, 102624.071, 62.46, -0.236398, , 
502988.238, 102612.905, 62.50, -0.236313, , 
503008.571, 102625.524, 62.54, -0.236127, , 
502958.500, 102608.405, 62.58, -0.236279, , 
503073.024, 102601.333, 62.63, -0.236946, 8, 1.114
503197.548, 102613.762, 62.67, -0.237230, , 
503179.429, 102654.524, 62.71, -0.236256, , 
503225.952, 102700.952, 62.75, -0.235446, , 
502608.143, 102619.119, 62.80, -0.234475, , 
502001.929, 102550.238, 62.84, -0.233271, , 
501428.238, 102502.500, 62.88, -0.231745, , 
501044.167, 102453.262, 62.92, -0.231102, , 
501236.786, 102582.310, 62.96, -0.229134, , 
500639.452, 102554.143, 63.01, -0.227069, , 
500436.595, 102600.167, 63.05, -0.225147, , 
499892.262, 102520.024, 63.09, -0.224456, , 
499926.214, 102593.952, 63.13, -0.222987, , 
499841.167, 102616.595, 63.18, -0.222107, , 
499700.238, 102621.143, 63.22, -0.221373, , 
499351.738, 102583.262, 63.26, -0.220634, , 
498937.929, 102543.905, 63.30, -0.219632, , 
498671.881, 102308.000, 63.34, -0.223615, , 
498624.262, 102275.833, 63.39, -0.224107, , 
498387.262, 102280.762, 63.43, -0.222929, , 
498351.262, 102231.024, 63.47, -0.223861, , 
498605.095, 102311.595, 63.52, -0.223234, , 
498808.024, 102514.738, 63.55, -0.219686, , 
498669.929, 102285.286, 63.60, -0.224105, , 
498795.833, 102310.452, 63.64, -0.224120, , 
498709.786, 102294.857, 63.68, -0.224075, , 
498854.833, 102319.595, 63.73, -0.224185, , 
498957.381, 102341.714, 63.77, -0.224161, , 
499026.381, 102304.095, 63.81, -0.225300, , 
499307.190, 102470.000, 63.85, -0.222919, , 
499452.381, 102291.333, 63.89, -0.227501, , 
499898.167, 102430.452, 63.94, -0.226450, , 
499824.286, 102587.429, 63.98, -0.222671, , 
500011.357, 102608.667, 64.02, -0.223047, , 
499994.310, 102489.619, 64.06, -0.225583, , 
500284.024, 102284.571, 64.11, -0.231394, , 
500273.452, 102284.571, 64.15, -0.231346, , 
500287.786, 102284.571, 64.19, -0.231411, , 
500615.690, 102284.571, 64.23, -0.232885, , 
500574.167, 102284.571, 64.28, -0.232698, , 
500485.881, 102284.571, 64.32, -0.232301, , 
500786.929, 102284.571, 64.36, -0.233655, , 
500881.429, 102284.571, 64.40, -0.234079, , 
500809.429, 102284.571, 64.44, -0.233756, , 
500547.024, 102284.571, 64.49, -0.232576, , 
500388.452, 102284.571, 64.53, -0.231863, , 
500499.262, 102284.571, 64.57, -0.232362, , 
500546.357, 102348.333, 64.61, -0.231171, , 
500113.071, 102280.667, 64.66, -0.230710, , 
499887.643, 102207.690, 64.70, -0.231302, , 
499686.238, 102227.810, 64.74, -0.229952, , 
499578.952, 102195.405, 64.78, -0.230182, , 
499909.857, 102323.524, 64.82, -0.228853, , 
499894.119, 102324.548, 64.87, -0.228760, , 
499640.381, 102260.548, 64.91, -0.229025, , 
499380.619, 102434.048, 64.95, -0.224040, , 
499263.452, 102264.500, 64.99, -0.227240, , 
499106.929, 102263.976, 65.04, -0.226546, , 
499028.452, 102254.881, 65.08, -0.226392, , 
498998.667, 102270.238, 65.12, -0.225920, , 
499071.476, 102306.762, 65.16, -0.225444, , 
498998.476, 102299.619, 65.20, -0.225272, , 
498598.881, 102193.690, 65.25, -0.225801, , 
498543.929, 102200.381, 65.29, -0.225406, , 
498527.905, 102184.286, 65.33, -0.225688, , 
498690.905, 102243.048, 65.37, -0.225130, , 
498633.119, 102265.548, 65.41, -0.224374, , 
498512.405, 102211.857, 65.46, -0.225011, , 
498479.762, 102263.976, 65.50, -0.223716, , 
498416.524, 102172.381, 65.54, -0.225447, , 
498644.310, 102217.881, 65.58, -0.225473, , 
498600.286, 102223.810, 65.63, -0.225144, , 
498627.857, 102219.286, 65.67, -0.225368, , 
498514.690, 102206.857, 65.71, -0.225131, , 
498655.119, 102259.476, 65.75, -0.224607, , 
498403.667, 102245.905, 65.80, -0.223770, , 
498325.595, 102209.000, 65.84, -0.224230, , 
498243.238, 102178.952, 65.88, -0.224520, , 
498694.167, 102296.690, 65.92, -0.223964, , 
498392.190, 102244.143, 65.97, -0.223757, , 
498350.238, 102258.095, 66.01, -0.223261, , 
498480.238, 102281.000, 66.05, -0.223344, , 
